Date,Close,Volume,EMA10,EMA50,EMA100,ROC12,ROC24,Name,AUD,CAD,EUR,GBP,USD,JPY,ENX,JPXGY,NIKKEI,NYSE,SSE,GOLD,OIL,SILVER
6/26/2017,6247.15,2155460000,6228.32708,6113.080434,5944.718827,-0.627966353,-1.817308693,NASDAQ,1.32,1.33,1.12,1.27,97.43,111.24,46.67,8.99,20153.35,11758.86,3185.44,1246.4,43.38,16.57
6/27/2017,6146.62,2189250000,6213.471247,6114.395711,5948.71687,0.469200959,-0.128688613,NASDAQ,1.32,1.33,1.12,1.27,96.47,111.86,45.91,8.87,20225.09,11716.92,3191.2,1246.9,44.24,16.59
6/28/2017,6234.41,2077390000,6217.278293,6119.102154,5954.374159,-0.225201743,-1.145096328,NASDAQ,1.32,1.32,1.13,1.28,96.05,112.19,46.1,8.96,20130.41,11812.8,3173.2,1249.1,44.74,16.73
6/29/2017,6144.35,2410510000,6204.018603,6120.092265,5958.136057,0.822544289,0.991317226,NASDAQ,1.31,1.3,1.14,1.29,95.63,112.35,45.4,9.01,20220.3,11739.98,3188.06,1245.8,44.93,16.65
6/30/2017,6140.42,2011720000,6192.455221,6120.889431,5961.74564,0.408441116,1.136241495,NASDAQ,1.3,1.3,1.14,1.3,95.66,112.01,45.45,9.05,20033.43,11761.7,3192.43,1242.3,46.04,16.63
7/3/2017,6110.06,1091030000,6177.474272,6120.464748,5964.682558,0.682481023,1.44777629,NASDAQ,1.3,1.3,1.14,1.3,96.2,112.26,45.61,8.92,20055.8,11835.72,3195.91,1219.2,47.07,16.09
7/5/2017,6150.86,1874040000,6172.635313,6121.656718,5968.36924,1.433132928,1.560269621,NASDAQ,1.31,1.29,1.14,1.29,96.29,112.96,45.93,9.02,20081.63,11809.49,3207.13,1221.7,45.13,15.9
7/6/2017,6089.46,1993290000,6157.512529,6120.394102,5970.767077,1.618698538,3.55269597,NASDAQ,1.32,1.3,1.13,1.29,95.82,113.19,45.63,8.93,19994.06,11702.43,3212.44,1223.3,45.52,15.98
7/7/2017,6153.08,1712490000,6156.706615,6121.675902,5974.377234,1.31430113,2.317538534,NASDAQ,1.32,1.3,1.14,1.3,96.01,113.15,45.78,8.81,19929.09,11752.98,3217.96,1209.7,44.23,15.43
7/10/2017,6176.39,1681270000,6160.285412,6123.821553,5978.377487,0.976298453,1.59753513,NASDAQ,1.31,1.29,1.14,1.29,96.05,113.99,46.99,8.8,20080.98,11751.79,3212.63,1213.2,44.4,15.63
7/12/2017,6261.17,1827740000,6178.628064,6129.207766,5983.977339,0.06516354,0.578326415,NASDAQ,1.31,1.29,1.15,1.29,95.79,113.75,47.03,8.82,20098.38,11825.9,3197.54,1219.1,45.49,15.89
7/13/2017,6274.44,1806160000,6196.048416,6134.903148,5989.729074,-0.434939214,0.75417089,NASDAQ,1.3,1.27,1.14,1.29,95.73,113.33,47.42,8.69,20099.81,11844.62,3218.16,1217.3,46.08,15.69
7/14/2017,6312.47,1615440000,6217.215977,6141.866554,5996.119984,-2.627339219,-1.656245495,NASDAQ,1.29,1.27,1.14,1.29,95.11,113.42,47.13,8.73,20118.86,11897.31,3222.42,1227.5,46.54,15.93
7/18/2017,6344.31,1773220000,6240.323981,6149.805513,6003.014836,-1.732260876,-2.661439936,NASDAQ,1.28,1.27,1.15,1.31,94.66,112.58,46.6,8.78,19999.91,11877.42,3187.57,1241.9,46.4,16.27
7/19/2017,6385.04,1867470000,6266.635985,6159.030395,6010.57969,-3.769592673,-2.578997156,NASDAQ,1.26,1.26,1.15,1.3,94.8,112,46.8,8.71,20020.86,11941.34,3230.98,1242,47.12,16.3
7/20/2017,6390,1850000000,6289.065806,6168.088026,6018.092964,-3.905790297,-3.053364632,NASDAQ,1.26,1.26,1.15,1.3,94.27,111.88,47.12,9,20144.59,11944.49,3244.86,1245.5,46.79,16.35
7/21/2017,6387.75,1807110000,6307.008386,6176.702221,6025.412905,-4.347227114,-3.479315878,NASDAQ,1.26,1.26,1.16,1.3,93.94,111.89,46.56,9,20099.75,11924.6,3237.98,1261,45.77,16.46
7/24/2017,6410.81,1748140000,6325.881407,6185.882918,6033.044531,-4.054869821,-4.040831034,NASDAQ,1.26,1.25,1.17,1.3,93.98,110.95,46.43,9.06,19975.67,11904.71,3250.6,1260.7,46.34,16.44
7/25/2017,6412.17,1930840000,6341.570242,6194.756922,6040.551966,-5.032773616,-2.70048985,NASDAQ,1.26,1.25,1.16,1.3,94.05,111.23,46.86,8.98,19955.2,11965.72,3243.69,1258.5,47.89,16.54
7/26/2017,6422.75,1996680000,6356.330198,6203.697827,6048.120244,-4.198668795,-3.654509361,NASDAQ,1.26,1.25,1.16,1.3,93.67,112,47.5,8.96,20050.16,11964.91,3247.68,1255.6,48.75,16.46
7/27/2017,6382.19,2501400000,6361.03198,6210.69752,6054.735486,-3.224598453,-2.322713677,NASDAQ,1.25,1.25,1.17,1.31,93.86,111.13,47.51,8.95,20079.64,11963.23,3249.78,1266.5,49.04,16.57
7/28/2017,6374.68,1877100000,6363.513438,6217.128205,6061.071021,-1.780638401,-2.164657677,NASDAQ,1.25,1.25,1.17,1.31,93.26,111.1,48.7,9.13,19959.84,11954.69,3253.24,1275.3,49.71,16.7
7/31/2017,6348.12,1898830000,6360.714631,6222.265138,6066.75516,-1.160658589,-1.305425858,NASDAQ,1.25,1.25,1.17,1.31,92.86,110.51,49.4,8.99,19925.18,11967.67,3273.03,1273.4,50.17,16.79
8/1/2017,6362.94,1821780000,6361.119244,6227.7818,6072.620206,-0.793186797,-1.819756276,NASDAQ,1.25,1.25,1.18,1.32,93.03,110.36,49.83,8.91,19985.79,12000.02,3292.64,1279.4,49.16,16.76
8/2/2017,6362.65,2115870000,6361.397563,6233.070749,6078.36337,-0.288244678,-3.395283412,NASDAQ,1.26,1.25,1.18,1.32,92.83,110.43,49.68,8.75,20080.04,11979.37,3285.06,1278.4,49.59,16.73
8/3/2017,6340.34,2124100000,6357.568915,6237.277386,6083.551026,0.705009511,-1.670730592,NASDAQ,1.26,1.26,1.19,1.32,92.81,110.76,49.81,8.8,20029.26,11956.52,3272.93,1274.4,49.03,16.63
8/4/2017,6351.56,1908930000,6356.476385,6241.759057,6088.858135,0.60520565,-3.262348148,NASDAQ,1.26,1.26,1.19,1.31,93.54,109.9,49.63,8.89,19952.33,11984.89,3262.08,1264.6,49.58,16.25
8/7/2017,6383.77,1704010000,6361.438861,6247.328114,6094.697973,0.062345605,-3.812010771,NASDAQ,1.26,1.26,1.18,1.3,93.43,110.79,49.29,8.87,20055.89,11987.77,3279.46,1264.7,49.39,16.25
8/8/2017,6370.46,1931490000,6363.079068,6252.156815,6100.158608,0.633392251,-4.087616907,NASDAQ,1.26,1.27,1.18,1.3,93.64,110.75,49.76,8.88,19996.01,11949.97,3281.87,1262.6,49.17,16.39
8/9/2017,6352.33,2037810000,6361.124692,6256.085175,6105.152101,0.942016551,-3.171592156,NASDAQ,1.27,1.27,1.18,1.3,93.52,110.1,49.74,8.83,19738.71,11929.46,3275.57,1279.3,49.56,16.86
8/10/2017,6216.87,2214990000,6334.896566,6254.547325,6107.364336,3.311634311,-2.049423585,NASDAQ,1.27,1.27,1.18,1.3,93.4,110.05,49.01,8.86,19729.74,11771.6,3261.75,1290.1,48.59,17.07
8/14/2017,6340.23,1702570000,6335.866281,6257.90743,6111.975537,0.661805644,-2.951785661,NASDAQ,1.27,1.27,1.18,1.3,93.46,109.23,48.41,8.86,19537.1,11856.06,3237.36,1290.4,47.59,17.12
8/15/2017,6333.01,1582560000,6335.346957,6260.852629,6116.352458,0.65798096,-2.473073625,NASDAQ,1.27,1.27,1.18,1.3,93.85,109.93,48.11,8.93,19753.31,11843.48,3251.26,1279.7,47.55,16.71
8/16/2017,6345.11,1809070000,6337.122056,6264.15684,6120.88231,0.047438106,-1.322908507,NASDAQ,1.28,1.28,1.17,1.29,93.49,110.6,48.92,8.82,19729.28,11868.86,3246.45,1282.9,46.78,16.94
8/17/2017,6221.91,2052940000,6316.17441,6262.500101,6122.882858,2.26666731,0.844274507,NASDAQ,1.26,1.26,1.18,1.29,93.62,110,48.63,8.73,19702.63,11712.72,3268.43,1292.4,47.09,17.05
8/18/2017,6216.53,1968470000,6298.057244,6260.697352,6124.737257,2.350507437,1.543304705,NASDAQ,1.27,1.27,1.17,1.29,93.43,109.33,48.96,8.73,19470.41,11699.83,3268.72,1291.6,48.51,17
8/21/2017,6213.13,1582990000,6282.615927,6258.831965,6126.487608,2.047438248,2.111335189,NASDAQ,1.26,1.26,1.18,1.29,93.1,109.32,48.58,8.63,19393.13,11719.27,3286.91,1296.7,47.37,17.02
8/22/2017,6297.48,1599760000,6285.318486,6260.347575,6129.873596,0.858756201,1.390397429,NASDAQ,1.26,1.26,1.18,1.29,93.55,108.94,48.73,8.64,19383.84,11805.29,3290.23,1291,47.64,16.98
8/23/2017,6278.41,1535320000,6284.062397,6261.055905,6132.814911,1.678131884,1.777360829,NASDAQ,1.26,1.26,1.18,1.28,93.15,109.73,48.33,8.55,19434.64,11785.92,3287.71,1294.7,48.41,17.05
8/24/2017,6271.33,1618660000,6281.747416,6261.458811,6135.557784,1.580685437,1.856384531,NASDAQ,1.26,1.25,1.18,1.28,93.28,108.91,48.13,8.51,19353.77,11773.8,3271.51,1292,47.43,16.96
8/25/2017,6265.64,1445590000,6278.818795,6261.622779,6138.13367,1.383577735,2.316922134,NASDAQ,1.27,1.25,1.18,1.28,92.74,109.51,48.14,8.53,19452.61,11812.03,3331.52,1297.9,47.87,17.05
8/28/2017,6283.02,1565110000,6279.58265,6262.461886,6141.002706,-1.052837648,2.05554017,NASDAQ,1.26,1.25,1.2,1.29,92.21,109.35,47.5,8.57,19449.9,11800.22,3362.65,1315.3,46.57,17.44
8/29/2017,6301.89,1639810000,6283.638532,6264.008086,6144.188593,0.608388912,1.917837347,NASDAQ,1.26,1.25,1.2,1.29,92.35,108.74,46.33,8.62,19362.55,11791.88,3365.23,1318.9,46.44,17.43
8/30/2017,6368.31,1717060000,6299.033345,6268.098357,6148.626641,-0.554307187,0.217954214,NASDAQ,1.26,1.25,1.2,1.29,92.88,109.79,47.6,8.48,19506.54,11805.07,3363.63,1314.1,45.96,17.5
8/31/2017,6428.66,1889500000,6322.601827,6274.394892,6154.171856,-1.29964876,-0.83967732,NASDAQ,1.26,1.26,1.19,1.29,92.67,110.46,48.28,8.53,19646.24,11875.69,3360.81,1322.2,47.23,17.58
9/1/2017,6435.33,1489120000,6343.097859,6280.706073,6159.739344,-3.316380046,-1.355175259,NASDAQ,1.26,1.25,1.19,1.29,92.81,110.13,48.9,8.47,19691.47,11918.08,3367.12,1330.4,47.29,17.82
9/5/2017,6375.57,1889620000,6349.001884,6284.426227,6164.013218,-2.494522058,-0.198099935,NASDAQ,1.26,1.24,1.19,1.29,92.31,109.81,47.87,8.24,19385.81,11827.15,3384.32,1344.5,48.66,17.91
9/6/2017,6393.31,1902720000,6357.057905,6288.696179,6168.553748,-2.818258461,-0.479563794,NASDAQ,1.25,1.24,1.19,1.3,92.29,108.6,49.03,8.31,19357.97,11872.92,3385.39,1339,49.16,17.91
9/7/2017,6397.87,2000910000,6364.478286,6292.977505,6173.094664,-1.569115971,-0.899205517,NASDAQ,1.25,1.22,1.19,1.3,91.53,109.13,49,8.38,19396.52,11879.61,3365.5,1350.3,49.09,18.12
9/8/2017,6360.19,1786070000,6363.698598,6295.613289,6176.799522,-1.285810644,-0.13568777,NASDAQ,1.24,1.21,1.2,1.31,91.33,108.27,49.4,8.43,19274.82,11887.98,3365.24,1351.2,47.48,18.12
9/11/2017,6432.26,1819310000,6376.164307,6300.971984,6181.858146,-2.501920009,-0.753856343,NASDAQ,1.24,1.22,1.2,1.32,91.86,108.23,50.17,8.35,19545.77,12010.27,3376.42,1335.7,48.07,17.9
9/12/2017,6454.28,1747620000,6390.367161,6306.984063,6187.252638,-2.922711751,-1.298673129,NASDAQ,1.25,1.21,1.2,1.32,91.91,109.39,50.36,8.35,19776.62,12057.12,3379.49,1332.7,48.23,17.89
9/13/2017,6460.19,1944630000,6403.062222,6312.992139,6192.657338,-2.742488998,-1.669610337,NASDAQ,1.25,1.22,1.2,1.33,92.52,110.23,51.06,8.25,19865.82,12055.18,3384.15,1328,49.3,17.87
9/14/2017,6429.08,1817840000,6407.792727,6317.544604,6197.338975,-1.978354601,-3.300783316,NASDAQ,1.25,1.22,1.19,1.32,92.12,110.51,51.33,8.26,19807.44,12062.62,3371.43,1329.3,49.89,17.79
9/15/2017,6448.47,2827910000,6415.188595,6322.678933,6202.311867,-1.243085569,-1.6785377,NASDAQ,1.25,1.22,1.19,1.34,91.87,109.92,51.35,8.4,19909.5,12080.14,3353.62,1325.2,49.89,17.7
9/19/2017,6461.32,1816080000,6423.576123,6328.115838,6207.440741,-0.505469471,-1.98581714,NASDAQ,1.25,1.23,1.2,1.35,91.79,111.5,51.41,8.61,20299.38,12131.73,3356.84,1310.6,49.48,17.28
9/20/2017,6456.04,2083580000,6429.478646,6333.132472,6212.363498,-0.320784877,-1.718235946,NASDAQ,1.25,1.23,1.2,1.35,92.51,111.58,51.14,8.56,20310.46,12147.5,3366,1316.4,50.41,17.33
9/21/2017,6422.69,1779600000,6428.244347,6336.644532,6216.528379,-0.733648985,-3.126104483,NASDAQ,1.25,1.23,1.19,1.35,92.26,112.55,51.09,8.61,20347.48,12133.63,3357.81,1294.8,50.55,17.02
9/22/2017,6426.92,1648690000,6428.003557,6340.184746,6220.69455,-0.522956564,-3.273574278,NASDAQ,1.26,1.23,1.19,1.36,92.17,112.45,50.66,8.6,20296.45,12151.8,3352.53,1297.5,50.66,16.98
9/25/2017,6370.59,2061150000,6417.564728,6341.377109,6223.662777,0.428217795,-2.471670599,NASDAQ,1.26,1.23,1.19,1.35,92.65,112.44,49.78,8.66,20397.58,12141.56,3341.55,1311.5,52.22,17.15
9/26/2017,6380.16,1935990000,6410.763868,6342.898007,6226.761732,-0.313001555,-1.295892266,NASDAQ,1.26,1.24,1.19,1.35,92.97,111.76,49.43,8.69,20330.19,12127.92,3343.58,1301.7,51.88,16.88
9/27/2017,6453.26,2068400000,6418.490438,6347.225928,6231.246846,-0.325416921,-2.709483269,NASDAQ,1.27,1.24,1.18,1.34,93.36,112.38,50.3,8.67,20267.05,12157.65,3345.27,1287.8,52.14,16.83
9/28/2017,6453.45,1882790000,6424.846722,6351.391578,6235.646908,0.012861338,-2.822056419,NASDAQ,1.27,1.25,1.17,1.34,93.09,112.86,50.64,8.72,20363.11,12179.31,3339.64,1288.7,51.56,16.85
9/29/2017,6495.96,1970720000,6437.776409,6357.060928,6240.801623,-0.550649942,-3.545588335,NASDAQ,1.27,1.24,1.18,1.34,93.08,112.47,51.49,8.85,20356.28,12209.16,3348.94,1284.8,51.67,16.68
10/10/2017,6587.25,1802480000,6464.953425,6366.08795,6247.661987,-2.401153744,-4.618467494,NASDAQ,1.29,1.26,1.17,1.31,93.29,112.66,53.02,9.07,20823.51,12346.59,3382.99,1293.8,50.92,17.21
10/11/2017,6603.55,1837860000,6490.152803,6375.400187,6254.709274,-2.348433797,-4.56814895,NASDAQ,1.28,1.25,1.18,1.32,92.96,112.35,53.23,9.21,20881.27,12362.06,3388.28,1288.9,51.3,17.13
10/12/2017,6591.51,2020330000,6508.581384,6383.875082,6261.378596,-1.975116476,-3.386174033,NASDAQ,1.28,1.24,1.19,1.32,93.12,112.43,53.21,9.18,20954.72,12338.74,3386.1,1296.5,50.6,17.27
10/13/2017,6605.8,1761700000,6526.257496,6392.57802,6268.198821,-2.26709861,-2.681582851,NASDAQ,1.28,1.25,1.18,1.33,93.09,112.24,52.3,9.24,21155.18,12352,3390.52,1304.6,51.45,17.41
10/16/2017,6624,1632240000,6544.02886,6401.653392,6275.244389,-3.039100242,-2.848278986,NASDAQ,1.27,1.25,1.18,1.33,93.28,111.88,52,9.39,21255.56,12359.52,3378.47,1303,51.87,17.37
10/17/2017,6623.66,1653160000,6558.507249,6410.359533,6282.143708,-2.970261155,-3.7455123,NASDAQ,1.27,1.25,1.18,1.33,93.49,112.2,51.57,9.35,21336.12,12349.97,3372.04,1286.2,51.88,17.04
10/18/2017,6624.22,1738060000,6570.455022,6418.746218,6288.917496,-3.828828149,-3.485844371,NASDAQ,1.27,1.25,1.18,1.32,93.36,112.21,51.81,9.32,21363.05,12371.02,3381.79,1283,52.04,17
10/19/2017,6605.07,1847020000,6576.748655,6426.053033,6295.177942,-3.405111528,-3.136984165,NASDAQ,1.28,1.25,1.18,1.32,93.27,113.01,52.15,9.32,21448.52,12380.32,3370.17,1290,51.29,17.26
10/20/2017,6629.05,1812220000,6586.25799,6434.013699,6301.78927,-2.651812854,-4.055784766,NASDAQ,1.27,1.25,1.18,1.32,93.7,112.68,53.03,9.3,21457.64,12430.52,3378.65,1280.5,51.47,17.08
10/23/2017,6586.83,1813080000,6586.361992,6440.006495,6307.433641,-2.024949786,-2.346652335,NASDAQ,1.28,1.26,1.18,1.32,93.94,114.05,53.11,9.28,21696.65,12384.42,3380.7,1280.9,51.9,17.08
10/24/2017,6598.43,1852610000,6588.556175,6446.219181,6313.195945,-1.55294517,-2.184610582,NASDAQ,1.28,1.26,1.18,1.32,93.96,113.34,52.15,9.2,21805.17,12404.99,3388.25,1278.3,52.47,16.97
10/25/2017,6563.89,2205790000,6584.071416,6450.833723,6318.160184,0.355886525,-1.579855848,NASDAQ,1.29,1.27,1.18,1.31,93.71,113.95,52.41,9.09,21707.62,12336.58,3396.9,1279,52.18,16.93
10/26/2017,6556.77,2125640000,6579.107522,6454.988087,6322.88513,0.713461049,-1.947452785,NASDAQ,1.3,1.28,1.18,1.33,94.61,113.56,52.76,9.08,21739.78,12352.43,3407.57,1269.6,52.64,16.81
10/27/2017,6701.26,2414520000,6601.317064,6464.645809,6330.377702,-1.637751706,-3.772275662,NASDAQ,1.31,1.28,1.16,1.31,94.92,114.12,51.85,9.06,22008.45,12366.43,3416.81,1271.8,53.9,16.75
10/30/2017,6698.96,2015920000,6619.070325,6473.834601,6337.676362,-1.390663625,-3.547416315,NASDAQ,1.3,1.28,1.16,1.31,94.49,113.74,50.6,9.04,22011.67,12319.47,3390.34,1277.7,54.15,16.85
10/31/2017,6727.67,2054220000,6638.81572,6483.78893,6345.399008,-1.540949541,-4.037504812,NASDAQ,1.3,1.28,1.17,1.32,94.55,113,51.01,8.99,22011.61,12341.01,3393.34,1270.5,54.38,16.69
11/1/2017,6716.53,2074230000,6652.945589,6492.916031,6352.748136,-1.382708035,-4.374878099,NASDAQ,1.31,1.29,1.17,1.33,94.82,113.65,51.41,8.95,22420.08,12362.88,3395.91,1277.3,54.3,17.18
11/2/2017,6714.94,2282300000,6664.2173,6501.622853,6359.920252,-1.351017284,-4.289241602,NASDAQ,1.3,1.29,1.16,1.33,94.69,114.15,51.45,8.82,22539.12,12372.96,3383.31,1278.1,54.54,17.14
11/6/2017,6786.44,2173120000,6686.439609,6512.792153,6368.366188,-2.672535232,-6.127660452,NASDAQ,1.31,1.28,1.16,1.31,94.72,114.18,51.41,8.85,22548.35,12400.93,3388.17,1281.6,57.35,17.24
11/7/2017,6767.78,2209280000,6701.228771,6522.791677,6376.275372,-2.049859777,-5.727432038,NASDAQ,1.3,1.27,1.16,1.32,94.91,113.77,51.15,8.84,22937.6,12371.25,3413.57,1275.8,57.2,16.94
11/8/2017,6789.12,2121340000,6717.208995,6533.235925,6384.450514,-2.979620334,-4.9470329,NASDAQ,1.31,1.28,1.16,1.32,94.87,113.76,49.6,8.98,22913.82,12384.72,3415.46,1283.7,56.81,17.14
11/9/2017,6750.05,2243500000,6723.180087,6541.738437,6391.690107,-2.246205584,-4.394041526,NASDAQ,1.3,1.27,1.16,1.31,94.44,113.93,48.93,9.14,22868.71,12339.66,3427.79,1287.5,57.17,16.98
11/10/2017,6750.94,1979120000,6728.227344,6549.94242,6398.803967,-2.770725262,-3.776955505,NASDAQ,1.3,1.27,1.16,1.31,94.39,113.38,49.01,8.92,22681.42,12322.6,3432.67,1274.2,56.74,16.87
11/13/2017,6757.6,1976460000,6733.567827,6558.085855,6405.908839,-2.971913105,-2.520865396,NASDAQ,1.31,1.27,1.17,1.31,94.49,113.69,48.11,8.82,22380.99,12316.82,3447.84,1278.9,56.76,17.05
11/14/2017,6737.87,1988230000,6734.35004,6565.136213,6412.482327,-0.543346785,-1.993508334,NASDAQ,1.31,1.27,1.17,1.31,93.83,113.58,49.07,8.7,22380.01,12280.11,3429.55,1282.9,55.7,17.07
11/15/2017,6706.21,1923730000,6729.233669,6570.668519,6418.298717,-0.108108753,-1.710355029,NASDAQ,1.31,1.27,1.18,1.32,93.81,113.4,48.65,8.59,22028.32,12220.34,3402.52,1277.7,55.33,16.97
11/17/2017,6782.79,2009220000,6738.971184,6578.987008,6425.516366,-0.812644944,-2.609398197,NASDAQ,1.32,1.28,1.18,1.32,93.66,113.03,48.44,8.62,22396.8,12302.89,3382.91,1296.5,56.55,17.37
11/20/2017,6790.71,1811750000,6748.378241,6587.289871,6432.747923,-1.09237473,-2.454971571,NASDAQ,1.32,1.28,1.17,1.32,94.08,112.04,48.94,8.78,22261.76,12320.77,3392.4,1275.3,56.09,16.84
11/21/2017,6862.48,1891960000,6769.124016,6598.08164,6441.257469,-2.149951621,-3.480083002,NASDAQ,1.32,1.28,1.17,1.32,93.95,112.55,49.34,8.81,22416.48,12385.89,3410.5,1281.7,56.83,16.96
11/22/2017,6867.36,1589150000,6786.985104,6608.641576,6449.695143,-1.178327625,-3.540516297,NASDAQ,1.32,1.28,1.17,1.32,93.22,112.34,48.6,8.94,22523.15,12390.82,3430.46,1296.8,58.02,17.11
11/24/2017,6889.16,872110000,6805.562358,6619.642298,6458.397417,-1.761898403,-4.123724808,NASDAQ,1.31,1.27,1.19,1.33,92.76,111.25,48.87,9.08,22550.85,12421.93,3353.82,1291.8,58.95,17.02
11/27/2017,6878.52,1781550000,6818.827383,6629.794365,6466.716676,-1.299698191,-3.626797625,NASDAQ,1.31,1.27,1.19,1.33,92.9,111.67,48.77,8.85,22495.99,12390.78,3322.23,1298.9,58.11,17.02
11/28/2017,6912.36,2003840000,6835.833314,6640.875371,6475.541297,-2.348112656,-4.709390136,NASDAQ,1.31,1.28,1.19,1.33,93.26,111.17,48.92,8.85,22486.24,12520.23,3333.66,1299.2,57.99,16.82
11/29/2017,6824.39,2456990000,6833.752711,6648.072023,6482.449192,-1.076286672,-3.311065165,NASDAQ,1.31,1.28,1.18,1.34,93.26,111.65,49.22,9.16,22597.2,12561.32,3337.86,1286.2,57.3,16.56
11/30/2017,6873.97,2468530000,6841.064946,6656.930767,6490.202079,-1.692908174,-4.510930365,NASDAQ,1.32,1.29,1.19,1.34,93.01,112,51.27,9.31,22724.96,12627.8,3317.19,1276.7,57.4,16.47
12/1/2017,6847.59,2302140000,6842.251319,6664.4076,6497.279067,-1.602315559,-4.24704166,NASDAQ,1.32,1.29,1.19,1.35,92.9,112.56,51,9.15,22819.03,12614.56,3317.62,1282.3,58.36,16.39
12/4/2017,6775.37,2427170000,6830.091079,6668.759066,6502.785819,-1.020756062,-1.093814803,NASDAQ,1.32,1.27,1.19,1.35,93.19,112.86,50.8,9.11,22707.16,12634.89,3309.62,1277.7,57.47,16.37
12/5/2017,6762.21,2085760000,6817.749065,6672.423809,6507.922931,0.304338375,-0.935345102,NASDAQ,1.32,1.27,1.19,1.35,93.38,112.5,50.47,9.31,22622.38,12567.16,3303.68,1264.9,57.62,16.07
12/6/2017,6776.38,1901770000,6810.227417,6676.500522,6513.238913,0.211469841,-0.718820373,NASDAQ,1.31,1.27,1.18,1.34,93.61,112.46,50.4,9.07,22177.04,12532.43,3293.97,1266.1,55.96,15.96
12/7/2017,6812.84,1953740000,6810.702432,6681.847168,6519.171607,0.728624186,-1.413654218,NASDAQ,1.32,1.28,1.18,1.34,93.8,112.29,50.89,9.03,22498.03,12568.98,3272.05,1253.1,56.69,15.8
12/8/2017,6840.08,1825640000,6816.043808,6688.052377,6525.526229,0.398825745,-1.829510766,NASDAQ,1.33,1.29,1.18,1.35,93.9,113.17,52,8.76,22811.08,12643.06,3289.99,1248.4,57.36,15.82
12/11/2017,6875.08,1836780000,6826.777661,6695.386794,6532.448086,0.204797617,-1.289294088,NASDAQ,1.33,1.29,1.18,1.34,93.87,113.54,52.06,8.79,22938.73,12668.22,3322.2,1246.9,57.99,15.79
12/12/2017,6862.32,1872810000,6833.239904,6701.933194,6538.980203,0.236071766,-1.377668194,NASDAQ,1.33,1.29,1.18,1.33,94.1,113.54,52,8.83,22866.17,12697.78,3280.81,1241.7,57.14,15.67
12/13/2017,6875.8,1931090000,6840.978104,6708.7515,6545.649902,0.531719945,-1.260653306,NASDAQ,1.32,1.29,1.17,1.33,93.43,113.54,52.29,8.96,22758.07,12699.48,3303.04,1248.6,56.6,15.87
12/14/2017,6856.53,1990090000,6843.805721,6714.546736,6551.805944,-0.468750228,-1.55297213,NASDAQ,1.31,1.28,1.18,1.34,93.49,112.78,51.78,8.9,22694.45,12629.07,3292.44,1257.1,57.04,15.93
12/15/2017,6936.58,3529590000,6860.673772,6723.253922,6559.425232,-0.902606183,-2.676246796,NASDAQ,1.3,1.28,1.18,1.34,93.93,112.4,51.99,8.71,22553.22,12699.68,3266.14,1257.5,57.3,16.06
12/18/2017,6994.76,2150580000,6885.053086,6733.90122,6568.045722,-2.104003568,-3.39053806,NASDAQ,1.31,1.29,1.17,1.33,93.7,112.72,52.55,8.82,22901.77,12785.82,3267.92,1265.5,57.16,16.21
12/19/2017,6963.85,2084190000,6899.379798,6742.918819,6575.883431,-2.70654882,-3.245044049,NASDAQ,1.3,1.29,1.18,1.34,93.47,112.57,52.01,8.77,22868,12747.54,3296.54,1264.2,57.46,16.15
12/20/2017,6960.96,1888140000,6910.576198,6751.469453,6583.508709,-2.855209626,-3.659696364,NASDAQ,1.31,1.29,1.18,1.34,93.35,112.98,51.75,8.73,22891.72,12747.55,3287.61,1269.6,58.09,16.28
12/21/2017,6965.36,1827410000,6920.536889,6759.857318,6591.070121,-2.713140455,-2.621113625,NASDAQ,1.3,1.28,1.19,1.34,93.28,113.24,52.33,8.73,22866.1,12800.21,3300.06,1270.6,58.36,16.24
12/22/2017,6959.96,1541880000,6927.704728,6767.704482,6598.374871,-2.113805252,-2.431766849,NASDAQ,1.3,1.27,1.19,1.34,93.35,113.32,52.1,8.79,22902.76,12797.44,3297.06,1278.8,58.47,16.44
12/27/2017,6939.34,1411010000,6929.820232,6774.435287,6605.126656,-1.430395398,-1.107598129,NASDAQ,1.29,1.27,1.19,1.34,93.03,113.2,52.1,8.92,22911.21,12821.99,3275.78,1291.4,59.64,16.76
12/28/2017,6950.16,1319870000,6933.518371,6781.326452,6611.958999,-1.0802629,-1.19133948,NASDAQ,1.29,1.26,1.19,1.34,92.6,113.22,52.22,8.76,22783.98,12853.09,3296.39,1297.2,59.84,16.92
12/29/2017,6903.39,1575290000,6928.040486,6786.113258,6617.72991,-0.594925102,-0.206130611,NASDAQ,1.28,1.26,1.19,1.34,92.12,112.88,51.81,8.72,22764.94,12808.84,3307.17,1309.3,60.42,17.15
1/4/2018,7077.91,2103220000,6955.289488,6797.556267,6626.842387,-2.855503955,-2.817074532,NASDAQ,1.28,1.25,1.2,1.35,91.85,112.61,52.55,9.01,23506.33,13028.46,3385.71,1321.6,62.01,17.27
1/5/2018,7136.56,2024000000,6988.247763,6810.850531,6636.935805,-3.923879292,-3.141569608,NASDAQ,1.27,1.25,1.21,1.36,91.95,112.78,53.4,9.01,23714.53,13103.23,3391.75,1322.3,61.44,17.29
