Date,Close,Volume,EMA10,EMA50,EMA100,ROC12,ROC24,Name,AUD,CAD,EUR,GBP,USD,JPY,ENX,JPXGY,NIKKEI,NASDAQ,SSE,GOLD,OIL,SILVER
9/2/2021,16926.72,3735990000,16795.45374,16616.30274,16296.28036,-2.223584959,-1.916673756,NYSE,1.36,1.26,1.18,1.38,92.23,110.1,102.2,11.86,28543.51,15331.18,3597.04,1811.5,69.99,23.92
9/3/2021,16909.72,3217530000,16816.22942,16627.8093,16308.42768,-2.842034049,-1.97229759,NYSE,1.35,1.26,1.19,1.38,92.04,109.95,102.7,12.52,29128.11,15363.52,3581.73,1833.7,69.29,24.8
9/8/2021,16731.04,3750880000,16800.74044,16631.85756,16316.79624,-1.281211449,-0.105074162,NYSE,1.35,1.26,1.18,1.38,92.65,110.3,101.7,13.17,30181.21,15286.64,3675.19,1793.5,69.3,24.06
9/9/2021,16663.12,3735390000,16775.71854,16633.08354,16323.65413,-0.087438607,-0.411927658,NYSE,1.36,1.27,1.18,1.38,92.48,110.22,103,13.16,30008.19,15248.25,3693.13,1800,68.14,24.18
9/10/2021,16563.48,3623180000,16737.12972,16630.35399,16328.40316,1.072721433,0.797054725,NYSE,1.36,1.27,1.18,1.38,92.58,109.78,102.2,13.38,30381.84,15115.49,3703.11,1792.1,69.72,23.9
9/13/2021,16635.39,3914220000,16718.63159,16630.55148,16334.48211,1.066701773,0.67741123,NYSE,1.36,1.27,1.18,1.38,92.62,109.92,101.4,13.6,30447.37,15105.58,3715.37,1794.4,70.45,23.8
9/14/2021,16497.23,3670460000,16678.37675,16625.32319,16337.70484,1.194685411,1.791512878,NYSE,1.36,1.26,1.18,1.38,92.65,109.99,101.5,13.74,30670.1,15037.76,3662.6,1807.1,70.46,23.89
9/15/2021,16626.88,4032020000,16669.01371,16625.38424,16343.43108,1.310348063,1.494627976,NYSE,1.37,1.27,1.18,1.38,92.49,109.72,103.1,13.95,30511.71,15161.53,3656.22,1794.8,72.61,23.8
9/16/2021,16576.77,3984560000,16652.24212,16623.4778,16348.05165,1.465062253,1.77567765,NYSE,1.36,1.26,1.18,1.38,92.86,109.38,105.3,13.78,30323.34,15181.92,3607.09,1756.7,72.61,22.79
9/17/2021,16460.35,7289530000,16617.35265,16617.08063,16350.27538,2.102567685,2.477225575,NYSE,1.37,1.27,1.18,1.38,93.2,109.7,103.2,13.53,30500.05,15043.97,3613.97,1751.4,71.97,22.34
9/22/2021,16352.18,3939170000,16569.13944,16606.69237,16350.3131,3.019842003,2.963274621,NYSE,1.38,1.28,1.17,1.37,93.46,109.15,101,13.35,29639.4,14896.85,3628.49,1778.8,72.23,22.91
9/24/2021,16539.15,3384290000,16563.68681,16604.04365,16354.05244,2.343348963,1.015650744,NYSE,1.37,1.27,1.17,1.37,93.33,110.33,100.5,13.43,30248.81,15047.7,3613.07,1751.7,73.98,22.43
9/27/2021,16599.79,4058650000,16570.25103,16603.87684,16358.91853,1.867071812,-0.297895335,NYSE,1.38,1.26,1.17,1.37,93.38,110.76,98.9,13.36,30240.06,14969.97,3582.83,1752,75.45,22.69
9/28/2021,16328.78,4416550000,16526.34721,16593.08873,16358.32173,2.463503091,0.614620321,NYSE,1.37,1.26,1.17,1.37,93.77,110.96,97.15,12.84,30183.96,14546.68,3602.22,1737.5,75.29,22.47
9/29/2021,16344.89,3712660000,16493.35499,16583.35544,16358.05575,1.946969359,1.051031852,NYSE,1.38,1.27,1.17,1.35,94.34,111.53,97.8,12.75,29544.29,14512.44,3536.29,1722.9,74.83,21.49
9/30/2021,16144.92,4448140000,16430.00317,16566.1619,16353.83524,2.592518266,3.119433233,NYSE,1.39,1.28,1.16,1.34,94.25,111.94,97.7,12.43,29452.66,14448.58,3568.17,1757,75.03,22.05
10/8/2021,16517.23,3280160000,16445.86259,16564.243,16357.07078,0.715374188,1.355735798,NYSE,1.37,1.25,1.16,1.36,94.07,111.66,100.1,12.41,28048.94,14579.54,3592.17,1757.4,79.35,22.71
10/11/2021,16430.07,3281970000,16442.99121,16558.98131,16358.51631,0.408762714,2.329691839,NYSE,1.37,1.25,1.16,1.36,94.32,112.27,99.05,12.4,28498.2,14486.2,3591.71,1755.7,80.52,22.67
10/12/2021,16441.75,3558450000,16442.76554,16554.38401,16360.1645,1.125975033,1.536150349,NYSE,1.36,1.25,1.16,1.36,94.52,113.39,100.9,12.16,28230.61,14465.92,3546.94,1759.3,80.64,22.51
10/13/2021,16513.16,3620070000,16455.56453,16552.76738,16363.19412,0.385207919,2.008034804,NYSE,1.36,1.25,1.15,1.36,94.08,113.52,99.3,12.22,28140.28,14571.64,3561.76,1794.7,80.44,23.17
10/14/2021,16744.29,3598280000,16508.06007,16560.27807,16370.74057,-1.69574225,0.449944429,NYSE,1.35,1.24,1.16,1.37,93.96,113.3,99,12.33,28550.93,14823.43,3558.28,1797.9,81.31,23.48
10/15/2021,16871.74,3819380000,16574.18369,16572.49226,16380.66135,-3.079468982,-0.387037733,NYSE,1.35,1.24,1.16,1.37,93.94,113.83,100.3,12.47,29068.63,14897.34,3572.37,1768.3,82.28,23.35
10/18/2021,16862,3662010000,16626.51393,16583.84551,16390.19281,-1.914660183,-0.094947219,NYSE,1.35,1.24,1.16,1.38,93.95,114.32,99.95,12.35,29025.46,15021.81,3568.14,1765.7,82.44,23.26
10/19/2021,16988.16,3459130000,16692.26776,16599.70098,16402.03374,-2.286121628,-0.361663653,NYSE,1.35,1.24,1.16,1.37,93.79,114.29,102,12.46,29215.52,15129.09,3593.15,1770.5,82.96,23.88
10/20/2021,17099.21,3670760000,16766.25726,16619.28957,16415.83922,-4.505646752,-1.108179852,NYSE,1.34,1.24,1.16,1.38,93.56,114.54,100.2,12.48,29255.55,15121.68,3587,1784.9,83.87,24.45
10/21/2021,17083.15,3822330000,16823.87412,16637.48017,16429.05329,-4.321568329,-2.061153827,NYSE,1.33,1.23,1.17,1.38,93.77,114.39,101.6,12.15,28708.58,15215.7,3594.78,1781.9,82.5,24.17
10/22/2021,17122.24,3758220000,16878.12246,16656.49036,16442.77976,-5.707898032,-2.68142486,NYSE,1.34,1.24,1.16,1.38,93.61,113.85,102,12.1,28804.85,15090.2,3582.6,1796.3,83.76,24.45
10/25/2021,17169.07,3899400000,16931.02202,16676.59152,16457.16174,-3.79659469,-3.527214928,NYSE,1.34,1.24,1.16,1.38,93.81,113.66,100.5,12.36,28600.41,15226.71,3609.86,1806.8,83.76,24.59
10/26/2021,17145.15,3879740000,16969.95438,16694.96637,16470.78527,-4.170742163,-2.973202334,NYSE,1.33,1.24,1.16,1.38,93.95,113.76,99.1,12.43,29106.01,15235.71,3597.64,1793.4,84.65,24.09
10/27/2021,16920.38,4226050000,16960.94085,16703.80612,16479.68814,-2.828718977,-2.50083036,NYSE,1.33,1.24,1.16,1.38,93.86,114.19,99.1,12.04,29098.24,15235.84,3562.31,1798.8,82.66,24.19
10/28/2021,17077,4132950000,16982.04252,16718.44117,16491.5161,-3.301750893,-2.635825965,NYSE,1.33,1.24,1.16,1.37,93.35,113.78,97.05,11.74,28820.09,15448.12,3518.42,1802.6,82.81,24.12
10/29/2021,17016.41,4510200000,16988.29115,16730.12622,16501.91004,-1.59916222,-2.58362369,NYSE,1.33,1.23,1.17,1.38,94.12,113.62,97.4,11.86,28892.69,15498.39,3547.34,1783.9,83.57,23.95
11/1/2021,17131.08,3971540000,17014.25276,16745.8499,16514.36885,-1.513856686,-3.915281465,NYSE,1.33,1.24,1.16,1.37,93.88,114.24,99.25,11.99,29647.08,15595.92,3544.48,1795.8,84.05,24.07
11/2/2021,17115.17,3975250000,17032.60135,16760.33304,16526.2659,-1.479214054,-4.457975001,NYSE,1.33,1.24,1.16,1.37,94.09,114.09,99.15,11.4,29520.9,15649.6,3505.63,1789.4,83.91,23.51
11/4/2021,17168.87,4462300000,17057.37747,16776.3541,16538.99073,-1.052544518,-3.667801084,NYSE,1.34,1.24,1.16,1.37,94.35,114.07,101,11.45,29794.37,15940.31,3526.87,1793.5,78.81,23.91
11/5/2021,17242.36,4467180000,17091.01065,16794.62884,16552.91884,-0.830222777,-3.726694026,NYSE,1.35,1.25,1.16,1.35,94.32,113.84,97.45,11.6,29611.57,15971.59,3491.57,1816.8,81.27,24.16
11/8/2021,17310.51,4269710000,17130.91963,16814.85947,16567.92064,-1.31342173,-5.671294491,NYSE,1.35,1.25,1.16,1.35,94.05,113.47,96.55,11.38,29507.05,15982.36,3498.63,1828,81.93,24.54
11/9/2021,17286.91,4117080000,17159.28151,16833.37126,16582.15806,-0.952570471,-5.44932553,NYSE,1.35,1.24,1.16,1.36,93.96,113.25,94.4,11.18,29285.46,15886.54,3507,1830.8,84.15,24.32
11/10/2021,17192.03,4503720000,17165.23578,16847.43631,16594.23473,-0.133550256,-6.090671084,NYSE,1.36,1.24,1.16,1.36,94.85,112.91,93.95,11.2,29106.78,15622.71,3492.46,1848.3,81.34,24.77
11/11/2021,17220.41,3926870000,17175.26746,16862.06273,16606.63424,-0.437039536,-4.083410325,NYSE,1.36,1.25,1.15,1.34,95.18,113.9,94.35,11.09,29277.86,15704.28,3532.79,1863.9,81.59,25.3
11/12/2021,17297.66,3728600000,17197.52065,16879.14497,16620.31792,-2.181104265,-5.015649516,NYSE,1.37,1.26,1.15,1.34,95.13,114.04,93.95,11.12,29609.97,15860.96,3539.1,1868.5,80.79,25.35
11/15/2021,17285.55,3488410000,17213.52598,16895.08242,16633.49083,-1.20649907,-4.881533998,NYSE,1.36,1.25,1.14,1.34,95.41,113.98,95.4,10.9,29776.8,15853.85,3533.3,1866.6,80.88,25.11
11/16/2021,17302.79,3972640000,17229.75581,16911.07096,16646.74428,-1.6551088,-4.563599281,NYSE,1.36,1.25,1.14,1.34,95.92,114.13,93.85,10.86,29808.12,15973.86,3521.79,1854.1,80.76,24.94
11/17/2021,17192.66,3969070000,17223.01111,16922.11366,16657.55449,-0.358176105,-2.607915238,NYSE,1.37,1.26,1.13,1.34,95.83,114.9,92.25,10.65,29688.33,15921.57,3537.37,1872.8,78.36,25.17
11/18/2021,17117.74,4226410000,17203.87091,16929.78529,16666.66708,-0.015013664,-1.437105599,NYSE,1.38,1.26,1.13,1.35,95.54,114.19,91.55,10.7,29598.66,15993.71,3520.71,1864,79.01,24.9
11/19/2021,16973.96,4253180000,17162.06893,16931.51763,16672.75208,1.148288319,-0.659598585,NYSE,1.37,1.26,1.14,1.35,96.07,114.28,91.25,10.5,29745.87,16057.44,3560.37,1854.3,76.1,24.78
11/22/2021,16945.78,4441100000,17122.74367,16932.07694,16678.15858,1.750170249,0.250091763,NYSE,1.38,1.27,1.13,1.34,96.5,114.14,90.8,10.57,29774.11,15854.76,3582.08,1809.1,76.75,24.3
11/24/2021,17036.81,3418430000,17107.11936,16936.18412,16685.26059,1.606521409,0.36626575,NYSE,1.38,1.27,1.12,1.34,96.84,115.14,90,10.38,29302.66,15845.23,3592.7,1786.9,78.39,23.5
11/29/2021,16683.98,4336410000,17030.18493,16926.29376,16685.23523,3.613825958,2.392534635,NYSE,1.4,1.27,1.13,1.33,96.34,113.72,89.5,10.4,28283.92,15782.83,3562.7,1785.2,69.95,22.85
11/30/2021,16318.97,6625990000,16900.87313,16902.47714,16677.98245,5.349970004,4.922308209,NYSE,1.4,1.27,1.13,1.33,95.99,113.8,86.85,10.64,27821.76,15537.69,3563.89,1776.5,66.18,22.82
12/1/2021,16133.89,5366730000,16761.42165,16872.33647,16667.20834,6.734395735,6.416183574,NYSE,1.4,1.28,1.13,1.33,96.05,113.3,86.55,10.43,27935.62,15254.05,3576.89,1784.3,65.57,22.34
12/2/2021,16475.25,5077180000,16709.39044,16856.76445,16663.40719,4.991790716,4.066099149,NYSE,1.41,1.28,1.13,1.33,96.13,112.88,86.7,10.54,27753.37,15381.32,3573.84,1762.7,66.5,22.32
12/3/2021,16347.87,5240070000,16643.65945,16836.8078,16657.15893,5.735793103,3.502046444,NYSE,1.41,1.28,1.13,1.33,96.12,113.02,86.6,10.56,28029.57,15085.47,3607.43,1783.9,66.26,22.48
12/6/2021,16591.97,4770800000,16634.26137,16827.20632,16655.86806,4.284120572,2.923281563,NYSE,1.42,1.28,1.13,1.32,96.29,113.04,86.3,10.39,27927.37,15225.15,3589.31,1779.5,69.49,22.26
12/7/2021,16853.57,4492400000,16674.13567,16828.24019,16659.78295,2.011977284,0.966204786,NYSE,1.42,1.28,1.13,1.33,96.37,113.46,88.6,10.67,28455.6,15686.92,3595.09,1784.7,72.05,22.52
12/8/2021,16899.92,4234600000,16715.18736,16831.05116,16664.53814,1.288881841,1.367817126,NYSE,1.4,1.26,1.13,1.32,95.89,113.53,87.05,10.53,28860.62,15786.99,3637.57,1785.5,72.36,22.43
12/9/2021,16780.47,3903840000,16727.05693,16829.06759,16666.83382,1.15306663,1.994580605,NYSE,1.39,1.27,1.13,1.32,96.27,113.68,86.9,10.58,28725.47,15517.37,3673.04,1776.7,70.94,22.01
12/10/2021,16856.63,3870110000,16750.61567,16830.14847,16670.59216,0.528872022,1.852327541,NYSE,1.4,1.27,1.13,1.32,96.05,113.45,85.85,10.63,28437.77,15630.6,3666.35,1784.8,71.67,22.2
12/13/2021,16719.57,4397230000,16744.97101,16825.81206,16671.56201,1.897417218,3.126814864,NYSE,1.4,1.27,1.13,1.33,96.32,113.5,85.55,10.53,28640.49,15413.28,3681.08,1788.3,71.29,22.33
12/14/2021,16652.58,4485430000,16728.17264,16819.01864,16671.18613,0.18855937,3.950919317,NYSE,1.4,1.28,1.13,1.32,96.57,113.58,85.3,10.54,28432.64,15237.64,3661.53,1772.3,70.73,21.92
12/15/2021,16813.57,4910130000,16743.69943,16818.80497,16674.00562,-2.941671519,2.815226035,NYSE,1.41,1.29,1.13,1.32,96.51,113.74,86,10.68,28459.72,15565.58,3647.63,1764.5,70.87,21.55
12/16/2021,16849.09,4829500000,16762.86135,16819.99262,16677.47263,-4.244739627,2.035362147,NYSE,1.4,1.28,1.13,1.33,96.04,114.14,88.2,10.64,29066.32,15180.43,3675.02,1798.2,72.38,22.49
12/17/2021,16668.64,7987090000,16745.7302,16814.05722,16677.29773,-1.160202632,3.310228069,NYSE,1.39,1.28,1.13,1.33,96.57,113.66,88.25,10.67,28545.68,15169.68,3632.36,1804.9,70.86,22.53
12/20/2021,16442.31,4635700000,16690.56289,16799.4789,16672.64451,-0.574371849,5.202127925,NYSE,1.41,1.29,1.12,1.32,96.55,113.52,86.55,10.69,27937.81,14980.94,3593.6,1794.6,68.23,22.29
12/21/2021,16744.27,4072430000,16700.32782,16797.31385,16674.06283,-0.909564884,3.232628236,NYSE,1.41,1.29,1.13,1.32,96.49,113.66,87.75,10.82,28517.59,15341.09,3625.13,1788.7,71.12,22.53
12/22/2021,16874.88,3319610000,16732.06458,16800.35566,16678.03941,-0.126282379,2.535780995,NYSE,1.4,1.29,1.13,1.33,96.08,113.99,88.15,10.97,28562.21,15521.89,3622.62,1802.2,72.76,22.82
12/23/2021,16963.44,2913040000,16774.13284,16806.75112,16683.69091,-0.374452352,1.351258943,NYSE,1.39,1.29,1.13,1.34,96.02,114.12,89.2,10.96,28798.37,15653.37,3643.34,1811.7,73.79,22.94
12/27/2021,17141.09,2770290000,16840.85232,16819.86245,16692.74832,-2.103833537,-0.136222376,NYSE,1.38,1.28,1.13,1.34,96.09,114.33,90,10.98,28676.46,15871.26,3615.97,1808.8,75.57,22.99
12/28/2021,17134.16,2707920000,16894.18099,16832.18784,16701.48914,-1.619746752,-0.934974344,NYSE,1.38,1.28,1.13,1.34,96.2,114.79,90.25,11.05,29069.16,15781.72,3630.11,1810.9,75.98,23.12
12/29/2021,17149.93,2963310000,16940.68081,16844.64832,16710.36916,-2.509397998,-1.190383867,NYSE,1.38,1.28,1.13,1.34,95.93,114.77,90.45,11.01,28906.88,15766.22,3597,1805.8,76.56,22.86
12/30/2021,17164.24,3124950000,16981.32794,16857.18133,16719.3567,-2.980965076,-0.742415627,NYSE,1.38,1.28,1.14,1.35,95.97,114.95,89.8,10.95,28791.71,15741.56,3619.19,1814.1,76.99,23.06
1/4/2022,17336.76,4683170000,17045.95195,16875.98833,16731.58251,-3.017807249,-3.765294092,NYSE,1.39,1.28,1.13,1.35,96.29,115.33,88.2,10.86,29301.79,15622.72,3632.33,1814.6,76.99,23.06
1/5/2022,17112.6,4887960000,17058.06978,16885.26722,16739.12741,-1.539859519,-4.637693863,NYSE,1.38,1.27,1.13,1.35,96.19,116.17,88.2,10.83,29332.16,15100.17,3595.18,1825.1,77.85,23.17
1/6/2022,17156.52,4295280000,17075.96982,16895.90459,16747.39261,-2.843700238,-5.960591076,NYSE,1.38,1.28,1.13,1.36,96.25,116.13,88.55,10.72,28487.87,15080.86,3586.08,1789.2,79.46,22.19
1/7/2022,17166.28,4181510000,17092.38985,16906.50754,16755.68741,-4.217395965,-4.025508147,NYSE,1.4,1.27,1.13,1.35,95.74,115.86,85.8,10.67,28478.56,14935.9,3579.54,1797.4,78.9,22.41
1/11/2022,17294.54,4101590000,17129.14442,16921.7245,16766.35776,-3.181755629,-5.473808497,NYSE,1.39,1.27,1.13,1.36,95.62,115.28,85.35,10.92,28222.48,15153.45,3567.44,1818.5,81.22,22.81
1/12/2022,17353.76,4048220000,17169.98362,16938.66707,16777.98948,-2.759517246,-4.389769134,NYSE,1.39,1.26,1.14,1.36,95,115.33,86.1,11.08,28765.66,15188.39,3597.43,1827.3,82.64,23.21
1/13/2022,17259.02,4251730000,17186.17205,16951.22993,16787.51484,-1.712611724,-2.349206386,NYSE,1.37,1.25,1.14,1.37,94.79,114.68,86.2,10.87,28489.13,14806.81,3555.26,1821.4,82.12,23.16
1/14/2022,17219.06,4338490000,17192.15168,16961.73307,16796.06029,-0.452812174,-1.853411278,NYSE,1.37,1.25,1.15,1.37,95.17,114.12,84.9,10.86,28124.28,14893.75,3521.26,1816.5,83.82,22.92
1/19/2022,16818.98,4465740000,17124.30228,16956.13491,16796.51415,1.873954306,-0.228967512,NYSE,1.39,1.25,1.13,1.36,95.51,114.55,86.2,10.29,27467.23,14340.26,3558.18,1845.5,86.96,24.23
1/20/2022,16663.77,4640870000,17040.56914,16944.66962,16793.88555,2.917467056,1.157361149,NYSE,1.39,1.25,1.13,1.36,95.74,114.35,87.45,10.27,27772.93,14154.02,3555.06,1844.9,86.9,24.72
1/21/2022,16397.34,5589100000,16923.61839,16923.20571,16786.03316,4.676978095,1.965135809,NYSE,1.39,1.25,1.13,1.36,95.64,113.99,86.45,10.38,27522.26,13768.92,3522.57,1834.1,85.14,24.32
1/24/2022,16413.97,6928110000,16830.95504,16903.23569,16778.66557,5.621979326,1.45370072,NYSE,1.39,1.26,1.13,1.36,95.92,113.79,83.35,10.08,27588.37,13855.13,3524.11,1844.2,83.31,23.8
1/25/2022,16340.32,5145050000,16741.74867,16881.16056,16769.98546,4.726223232,2.896210111,NYSE,1.4,1.26,1.13,1.35,95.95,114.01,84.1,10.03,27131.34,13539.29,3433.06,1855,85.6,23.9
1/26/2022,16236.51,5570640000,16649.8871,16855.88015,16759.42159,5.666303904,3.772855127,NYSE,1.4,1.26,1.13,1.35,96.49,113.88,84.65,9.89,27011.33,13542.12,3455.67,1832,87.35,23.81
1/27/2022,16152.12,5214200000,16559.38399,16828.28171,16747.39582,6.278804268,3.197846475,NYSE,1.4,1.27,1.12,1.35,97.26,114.72,83.55,10.04,26170.3,13352.78,3394.25,1795,86.61,22.68
1/28/2022,16397.86,5031090000,16530.01599,16811.40243,16740.47432,5.468274519,0.271071957,NYSE,1.42,1.27,1.11,1.34,97.27,115.35,83.25,9.74,26717.34,13770.57,3361.44,1786.6,86.82,22.3
2/7/2022,16722.76,4228480000,16565.06036,16807.92625,16740.12354,3.77330058,0.128627093,NYSE,1.41,1.27,1.15,1.35,95.4,115.22,84.25,10.35,27248.87,14015.67,3429.58,1821.8,91.32,23.08
2/8/2022,16853.71,4459620000,16617.54211,16809.72169,16742.37278,2.404871094,0.125610326,NYSE,1.4,1.27,1.14,1.35,95.64,115.06,83.35,10.18,27284.52,14194.45,3452.63,1827.9,89.36,23.2
2/9/2022,17069.66,4524350000,16699.74536,16819.91535,16748.85371,0.875237117,-0.622273672,NYSE,1.4,1.27,1.14,1.35,95.49,115.53,84.65,10.28,27579.87,14490.37,3479.95,1836.6,89.66,23.34
2/10/2022,16855.96,5314860000,16728.14802,16821.32887,16750.97463,-0.219388276,1.691567849,NYSE,1.39,1.27,1.14,1.35,95.55,115.6,84.7,9.88,27696.08,14185.64,3485.91,1837.4,89.88,23.52
2/14/2022,16531.31,4600390000,16692.35929,16809.95558,16746.62483,0.801267413,3.646716443,NYSE,1.4,1.27,1.14,1.36,96.37,115.58,82.65,9.95,27079.59,13790.92,3428.88,1869.4,95.46,23.85
2/15/2022,16745.83,4430830000,16702.08124,16807.44085,16746.60909,-2.081055403,2.413138077,NYSE,1.4,1.27,1.13,1.35,95.99,115.54,82.8,10.04,26865.19,14139.76,3446.09,1856.2,92.07,23.34
2/16/2022,16770.36,4283640000,16714.49556,16805.9867,16747.07941,-2.125118364,2.34866753,NYSE,1.4,1.27,1.14,1.35,95.7,115.64,82.4,10.01,27460.4,14124.09,3465.83,1871.5,93.66,23.61
2/17/2022,16492.05,4539420000,16674.05091,16793.67546,16742.02932,-0.920019039,5.121922381,NYSE,1.39,1.27,1.14,1.36,95.8,115.39,81.85,9.65,27232.87,13716.72,3468.04,1902,91.76,23.88
2/18/2022,16392.32,4708060000,16622.82711,16777.93603,16735.10438,-0.950506091,4.394008902,NYSE,1.39,1.27,1.14,1.36,96.04,114.87,80.8,9.63,27122.07,13548.07,3490.76,1899.8,91.07,23.99
2/24/2022,15995.99,6752130000,16508.85673,16747.27148,16720.46846,0.976057124,7.255130817,NYSE,1.38,1.27,1.13,1.35,97.14,114.9,79.55,9.37,25970.82,13473.59,3429.96,1926.3,92.81,24.69
2/25/2022,16427.96,5177060000,16494.14823,16734.74946,16714.67621,-0.18322421,4.494289005,NYSE,1.4,1.28,1.12,1.34,96.62,115.57,79.75,9.51,26476.5,13694.62,3451.41,1887.6,91.59,24.02
2/28/2022,16313.89,6071370000,16461.37401,16718.24517,16706.73985,2.506269198,6.011135296,NYSE,1.39,1.28,1.12,1.34,96.71,115.58,80.85,9.38,26526.82,13751.4,3462.31,1900.7,95.72,24.37
3/1/2022,16069.16,5846230000,16390.06237,16692.79085,16694.11451,4.882333613,7.994195092,NYSE,1.38,1.27,1.12,1.34,97.41,115.08,80,9.22,26844.72,13532.46,3488.83,1943.8,103.41,25.54
3/2/2022,16380.91,5337870000,16388.3983,16680.56022,16687.91244,4.204589367,5.360569101,NYSE,1.38,1.27,1.11,1.33,97.39,114.83,79.5,9.31,26393.03,13752.02,3484.19,1922.3,110.6,25.19
3/3/2022,16287.49,5039890000,16370.05134,16665.14571,16679.98328,3.490224706,5.719543036,NYSE,1.37,1.26,1.11,1.34,97.79,115.52,79.6,9.17,26577.27,13537.94,3481.11,1935.9,107.67,25.21
3/4/2022,16129.66,5797380000,16326.34382,16644.14627,16669.08579,2.490133084,4.273617671,NYSE,1.36,1.27,1.11,1.34,98.65,115.47,77.6,9.17,25985.47,13313.44,3447.65,1966.6,115.68,25.79
3/7/2022,15708.23,6940470000,16213.95949,16607.44367,16650.05894,6.605454593,6.083053278,NYSE,1.35,1.27,1.09,1.32,99.29,114.95,78.4,8.98,25221.41,12830.96,3372.86,1995.9,119.4,25.72
3/8/2022,15625.93,7243120000,16107.04504,16568.95294,16629.77916,7.323916081,4.936730166,NYSE,1.36,1.28,1.09,1.31,99.06,115.37,75.65,9.12,24790.95,12795.55,3293.53,2043.3,123.7,26.9
3/9/2022,15977.54,5662670000,16083.49867,16545.76027,16616.86353,3.220207867,2.731521874,NYSE,1.38,1.29,1.09,1.31,97.97,115.72,80.6,9.48,24717.53,13255.55,3256.39,1988.2,108.7,25.82
3/10/2022,15929.56,4980830000,16055.50982,16521.59556,16603.25356,2.905039436,2.578602297,NYSE,1.37,1.28,1.11,1.32,98.51,115.91,79.95,9.52,25690.4,13129.96,3296.09,2000.4,106.02,26.26
3/11/2022,15753.7,4938640000,16000.63531,16491.482,16586.43072,1.537987901,3.064740347,NYSE,1.36,1.28,1.1,1.31,99.12,116.18,81.8,9.3,25162.78,12843.81,3309.75,1985,109.33,26.16
3/14/2022,15694.35,5574920000,15944.94707,16460.22193,16568.76575,4.674357332,2.916782154,NYSE,1.37,1.27,1.09,1.31,99.06,117.53,84.1,9.03,25307.85,12581.22,3223.53,1960.8,103.01,25.3
3/15/2022,15895.67,5392470000,15935.9876,16438.08263,16555.43713,2.631030966,3.159288033,NYSE,1.39,1.28,1.09,1.3,99.07,118.22,84.05,9.18,25346.48,12948.62,3063.97,1929.7,96.44,25.16
3/16/2022,16261.5,6309750000,15995.17167,16431.15782,16549.61659,-1.182793715,2.836515697,NYSE,1.39,1.28,1.1,1.3,98.38,118.29,86.2,9.43,25762.01,13436.55,3170.71,1909.2,95.04,24.71
3/17/2022,16483.58,4985090000,16083.97319,16433.2136,16548.30893,-0.622862267,2.245446681,NYSE,1.37,1.27,1.1,1.31,98.01,118.87,84.5,9.45,26652.89,13614.78,3215.04,1948.2,102.98,25.62
3/18/2022,16612.64,8278430000,16180.09443,16440.24993,16549.58282,-1.957244604,2.751037764,NYSE,1.35,1.26,1.11,1.32,98.23,118.49,86.7,9.5,26827.43,13893.84,3251.07,1933.9,104.7,25.09
3/22/2022,16735.48,4754840000,16281.07362,16451.82758,16553.26395,-3.619973852,0.719907645,NYSE,1.35,1.26,1.1,1.32,98.49,119.59,85,9.68,27224.11,14108.82,3259.86,1926.7,111.76,24.9
3/23/2022,16558.53,4550670000,16331.52024,16456.01198,16553.36823,-5.13511767,-0.164386573,NYSE,1.34,1.26,1.1,1.33,98.62,121.34,82.65,9.72,28040.16,13922.6,3271.03,1942.6,114.93,25.19
3/24/2022,16701.82,4131390000,16398.84747,16465.65151,16556.30787,-6.441753054,0.263504217,NYSE,1.33,1.26,1.1,1.32,98.79,121.13,81.4,9.85,28110.39,14191.84,3250.26,1967.7,112.34,25.92
3/25/2022,16792.8,4305020000,16470.4752,16478.48087,16560.99088,-4.854818732,-0.133628698,NYSE,1.33,1.25,1.1,1.32,98.81,122.35,81.4,9.88,28149.84,14169.3,3212.24,1959.8,113.9,25.62
3/28/2022,16798.72,4312260000,16530.15607,16491.03926,16565.69839,-5.173965635,-1.825555757,NYSE,1.33,1.25,1.1,1.32,99.09,122.27,82.3,9.72,27943.89,14354.9,3214.5,1944.7,105.96,25.2
3/29/2022,17014.76,5085910000,16618.26588,16511.57733,16574.59069,-7.411565018,-3.658235555,NYSE,1.33,1.25,1.1,1.31,98.4,123.66,82.15,9.84,28252.42,14619.64,3203.94,1918,104.24,24.74
3/30/2022,16932.76,4385570000,16675.44663,16528.0943,16581.68316,-7.313692511,-5.532293613,NYSE,1.33,1.25,1.11,1.31,97.79,123.13,83.15,9.46,28027.25,14442.27,3266.6,1939,107.82,25.11
3/31/2022,16670.91,4823020000,16674.62179,16533.69492,16583.45002,-4.650256045,-1.457328964,NYSE,1.33,1.25,1.12,1.31,98.31,122.02,82.7,9.26,27821.43,14220.52,3252.2,1954,100.28,25.13
4/1/2022,16787.75,4562940000,16695.19055,16543.65786,16587.49557,-3.134726214,-2.822653423,NYSE,1.33,1.25,1.11,1.31,98.63,121.76,83.32,9.45,27665.98,14261.5,3282.72,1923.7,99.27,24.65
4/6/2022,16587.1,4986830000,16675.53772,16545.36147,16587.48774,-0.624099451,-3.12254704,NYSE,1.32,1.25,1.09,1.31,99.6,123.66,83.38,9.12,27350.3,13888.82,3283.43,1923.1,96.23,24.46
